,index,state,county,latitude,longitude
2116,2116,OK,Dewey,35.99437625,-99.06518825
2117,2117,OK,Ellis,36.287953,-99.73812775
2118,2118,OK,Garfield,36.3886933529,-97.8101204706
2119,2119,OK,Garvin,34.7434375556,-97.284432
2120,2120,OK,Grady,35.0299500909,-97.9086069091
2121,2121,OK,Grant,36.748945,-97.796079
2122,2122,OK,Greer,34.9280976667,-99.474073
2123,2123,OK,Harmon,34.743764,-99.8596923333
2124,2124,OK,Harper,36.78776325,-99.704569
2125,2125,OK,Haskell,35.2383708571,-95.0978398571
2126,2126,OK,Hughes,35.0834025714,-96.2109795714
2127,2127,OK,Jackson,34.6279531,-99.3977567
2128,2128,OK,Jefferson,34.0955974286,-97.8739887143
2129,2129,OK,Johnston,34.3038796667,-96.6696462222
2130,2130,OK,Kay,36.7916031,-97.1665918
2131,2131,OK,Kingfisher,35.9188778333,-97.8934798333
2132,2132,OK,Kiowa,34.9114788571,-98.9981695714
2133,2133,OK,Latimer,34.88647725,-95.202429
2134,2134,OK,Le Flore,35.0045717895,-94.7133887895
2135,2135,OK,Lincoln,35.6972109,-96.8846166
2136,2136,OK,Logan,35.960431125,-97.412145625
2137,2137,OK,Love,33.908731,-97.2331842
2138,2138,OK,Major,36.3438758571,-98.3563512857
2139,2139,OK,Marshall,33.994429,-96.737341
2140,2140,OK,Mayes,36.3381683333,-95.1728465833
2141,2141,OK,Mcclain,35.0440122857,-97.3736001429
2142,2142,OK,Mccurtain,34.026537375,-94.8512005
2143,2143,OK,Mcintosh,35.3956236667,-95.5989408333
2144,2144,OK,Murray,34.5024366667,-97.0444326667
2145,2145,OK,Muskogee,35.6324114286,-95.3980490714
2146,2146,OK,Noble,36.3986248333,-97.248302
2147,2147,OK,Nowata,36.8248626,-95.6266422
2148,2148,OK,Okfuskee,35.4499914,-96.3773144
2149,2149,OK,Oklahoma,35.5259295955,-97.4543976742
2150,2150,OK,Okmulgee,35.5744712857,-95.9582855714
2151,2151,OK,Osage,36.5332659167,-96.3905415833
2152,2152,OK,Ottawa,36.850693,-94.8326673
2153,2153,OK,Pawnee,36.3096414286,-96.6031881429
2154,2154,OK,Payne,36.1094444,-96.9690334
2155,2155,OK,Pittsburg,34.924846875,-95.7013219375
2156,2156,OK,Pontotoc,34.746938,-96.638234375
2157,2157,OK,Pottawatomie,35.1974705455,-96.9396324545
2158,2158,OK,Pushmataha,34.3962054444,-95.3881726667
2159,2159,OK,Roger Mills,35.6707585,-99.6533365
2160,2160,OK,Rogers,36.35631025,-95.608913
2161,2161,OK,Seminole,35.1657365714,-96.61616
2162,2162,OK,Sequoyah,35.452090625,-94.7207285
2163,2163,OK,Stephens,34.4972136364,-97.8698490909
2164,2164,OK,Texas,36.7121407143,-101.343344143
2165,2165,OK,Tillman,34.3927391429,-98.9964258571
2166,2166,OK,Tulsa,36.1315295224,-95.9647725821
2167,2167,OK,Wagoner,35.946052125,-95.5116975
2168,2168,OK,Washington,36.6661334444,-95.9119581111
2169,2169,OK,Washita,35.2993811,-99.0661544
2170,2170,OK,Woods,36.724994,-98.8570086
2171,2171,OK,Woodward,36.4446781667,-99.3953661667
2172,2172,OR,Baker,44.6857136364,-117.627372636
2173,2173,OR,Benton,44.511114875,-123.403678875
2174,2174,OR,Clackamas,45.3034022,-122.39426316
2175,2175,OR,Clatsop,46.0072905714,-123.909125571
2176,2176,OR,Columbia,45.91890775,-122.986219
2177,2177,OR,Coos,43.1785967,-124.1790968
2178,2178,OR,Crook,44.15331675,-120.45238675
2179,2179,OR,Curry,42.61879625,-124.363312125
2180,2180,OR,Deschutes,44.0220468,-121.1774453
2181,2181,OR,Douglas,43.2726309615,-123.364617077
2182,2182,OR,Gilliam,45.420401,-120.207587333
2183,2183,OR,Grant,44.4897289167,-119.051632083
2184,2184,OR,Harney,43.181058,-119.0521808
2185,2185,OR,Hood River,45.6114865,-121.67016425
2186,2186,OR,Jackson,42.4440910667,-122.7874612
2187,2187,OR,Jefferson,44.5756398,-121.342536
2188,2188,OR,Josephine,42.3328448333,-123.496566583
2189,2189,OR,Klamath,42.5885612632,-121.652244579
2190,2190,OR,Lake,42.7872077778,-120.443937556
2191,2191,OR,Lane,43.9985115385,-123.151047846
2192,2192,OR,Lincoln,44.6745545882,-123.947548059
2193,2193,OR,Linn,44.492972,-122.792836467
2194,2194,OR,Malheur,43.7968136154,-117.557060077
2195,2195,OR,Marion,44.9503982424,-122.759539394
2196,2196,OR,Morrow,45.4757154,-119.6693242
2197,2197,OR,Multnomah,45.5504528947,-122.505534018
2198,2198,OR,Polk,44.9261541429,-123.323902714
2199,2199,OR,Sherman,45.4193498,-120.7165032
2200,2200,OR,Tillamook,45.4226830714,-123.887375857
2201,2201,OR,Umatilla,45.7066357857,-118.721603714
2202,2202,OR,Union,45.3180627143,-117.961889143
2203,2203,OR,Wallowa,45.5355872,-117.2037758
2204,2204,OR,Wasco,45.3680887143,-121.208298143
2205,2205,OR,Washington,45.5375349286,-122.998340179
2206,2206,OR,Wheeler,44.78445,-120.019868667
2207,2207,OR,Yamhill,45.2256007,-123.1981477
2208,2208,PA,Adams,39.9049657368,-77.2037286316
2209,2209,PA,Allegheny,40.4184353356,-80.0331645753
2210,2210,PA,Armstrong,40.8087861333,-79.4715236333
2211,2211,PA,Beaver,40.6918268,-80.3209537
2212,2212,PA,Bedford,40.08183784,-78.44706156
2213,2213,PA,Berks,40.4056010536,-75.8955055357
2214,2214,PA,Blair,40.443465375,-78.380148125
2215,2215,PA,Bradford,41.7783033077,-76.5425095385
2216,2216,PA,Bucks,40.3101096471,-75.0734941176
2217,2217,PA,Butler,40.9168064865,-79.9103291622
2218,2218,PA,Cambria,40.4915412885,-78.7188188077
2219,2219,PA,Cameron,41.4484806667,-78.213808
2220,2220,PA,Carbon,40.8961051875,-75.729635125
2221,2221,PA,Centre,40.8978222258,-77.7515782903
2222,2222,PA,Chester,39.9891367313,-75.7282431343
2223,2223,PA,Clarion,41.1901227931,-79.4447043103
2224,2224,PA,Clearfield,40.9717740417,-78.443232125
2225,2225,PA,Clinton,41.173023625,-77.5365380625
2226,2226,PA,Columbia,41.0087416923,-76.3944749231
2227,2227,PA,Crawford,41.6630230952,-80.1673074286
2228,2228,PA,Cumberland,40.1915838571,-77.14526
2229,2229,PA,Dauphin,40.3524615122,-76.8244488537
2230,2230,PA,Delaware,39.9209240189,-75.3659969057
2231,2231,PA,Elk,41.3934941429,-78.6395426429
2232,2232,PA,Erie,42.09445698,-80.09437386
2233,2233,PA,Fayette,39.9541433443,-79.7225853607
2234,2234,PA,Forest,41.4786175714,-79.2468515714
2235,2235,PA,Franklin,39.9503633871,-77.6807425484
2236,2236,PA,Fulton,39.9424029091,-78.1094571818
2237,2237,PA,Greene,39.872997125,-80.1132455417
2238,2238,PA,Huntingdon,40.3719623704,-77.9948532963
2239,2239,PA,Indiana,40.6336263478,-79.0776997826
2240,2240,PA,Jefferson,41.1124488333,-78.9491939583
2241,2241,PA,Juniata,40.5241486364,-77.3388271818
2242,2242,PA,Lackawanna,41.4351155,-75.6496642059
2243,2243,PA,Lancaster,40.0556474028,-76.2539105278
2244,2244,PA,Lawrence,40.9971060526,-80.3642161053
2245,2245,PA,Lebanon,40.3265892222,-76.4026879444
2246,2246,PA,Lehigh,40.6179459714,-75.5464876286
2247,2247,PA,Luzerne,41.19456305,-75.9418936167
2248,2248,PA,Lycoming,41.2896460833,-76.9602723333
2249,2249,PA,Mckean,41.8415521,-78.58012395
2250,2250,PA,Mercer,41.30920665,-80.2930859
2251,2251,PA,Mifflin,40.5609165455,-77.6753293636
2252,2252,PA,Monroe,41.0637612647,-75.3411025588
2253,2253,PA,Montgomery,40.2032364235,-75.3378776471
2254,2254,PA,Montour,40.9955606667,-76.6352036667
2255,2255,PA,Northampton,40.7321134516,-75.3478909032
2256,2256,PA,Northumberland,40.8995162593,-76.6591896667
2257,2257,PA,Perry,40.4241962667,-77.2039698667
2258,2258,PA,Philadelphia,39.9999538675,-75.1335676506
2259,2259,PA,Pike,41.3592732,-75.0002126
2260,2260,PA,Potter,41.7598067273,-77.9017548182
2261,2261,PA,Schuylkill,40.7303169661,-76.2370785254
2262,2262,PA,Snyder,40.7750622,-77.0305106667
2263,2263,PA,Somerset,40.013697075,-79.031664
2264,2264,PA,Sullivan,41.4430521111,-76.5036277778
2265,2265,PA,Susquehanna,41.8224974815,-75.7470567778
2266,2266,PA,Tioga,41.8422021364,-77.2215340909
2267,2267,PA,Union,40.9643798571,-77.0243055714
2268,2268,PA,Venango,41.379315,-79.7709126429
2269,2269,PA,Warren,41.8430204,-79.2734413
2270,2270,PA,Washington,40.1765441552,-80.1284816897
2271,2271,PA,Wayne,41.5768048846,-75.2841522692
2272,2272,PA,Westmoreland,40.3279182824,-79.5174332588
2273,2273,PA,Wyoming,41.4645773333,-75.9196101111
2274,2274,PA,York,39.9239182553,-76.6921404043
2275,2275,RI,Bristol,41.71386225,-71.28378025
2276,2276,RI,Kent,41.6865193333,-71.5511791111
2277,2277,RI,Newport,41.5320255,-71.27077775
2278,2278,RI,Providence,41.866235587,-71.4984157174
2279,2279,RI,Washington,41.4376085417,-71.6334390833
2280,2280,SC,Abbeville,34.2571918,-82.4671762
2281,2281,SC,Aiken,33.539108913,-81.6910520435
2282,2282,SC,Allendale,33.004915,-81.2635332
2283,2283,SC,Anderson,34.5083280625,-82.6788628125
2284,2284,SC,Bamberg,33.17777825,-81.0687915
2285,2285,SC,Barnwell,33.318709,-81.376907
2286,2286,SC,Beaufort,32.3875367222,-80.7024271667
2287,2287,SC,Berkeley,33.1821475333,-79.9478597333
2288,2288,SC,Calhoun,33.633524,-80.787987
2289,2289,SC,Charleston,32.8314649706,-79.9282038824
2290,2290,SC,Cherokee,35.0528045,-81.62150675
2291,2291,SC,Chester,34.692049,-81.022589
2292,2292,SC,Chesterfield,34.662841125,-80.203631625
2293,2293,SC,Clarendon,33.68660675,-80.197505125
2294,2294,SC,Colleton,32.875592,-80.6456241667
2295,2295,SC,Darlington,34.343262,-79.9953568571
2296,2296,SC,Dillon,34.428290875,-79.358026
2297,2297,SC,Dorchester,33.0889134,-80.4266831
2298,2298,SC,Edgefield,33.7497623333,-81.8900523333
2299,2299,SC,Fairfield,34.3520985714,-81.1268477143
2300,2300,SC,Florence,34.0154247143,-79.7185653571
2301,2301,SC,Georgetown,33.4544662,-79.2470186
2302,2302,SC,Greenville,34.88166225,-82.3995885312
2303,2303,SC,Greenwood,34.185295,-82.1732325
2304,2304,SC,Hampton,32.7859894615,-81.1424347692
2305,2305,SC,Horry,33.8507391053,-78.9411035789
2306,2306,SC,Jasper,32.3769712,-81.0125332
2307,2307,SC,Kershaw,34.3516955714,-80.6583812857
2308,2308,SC,Lancaster,34.7246136667,-80.7061535
2309,2309,SC,Laurens,34.4238208571,-81.9867607143
2310,2310,SC,Lee,34.1388796667,-80.1969803333
2311,2311,SC,Lexington,33.9102372353,-81.2526385294
2312,2312,SC,Marion,34.1110085,-79.3586183333
2313,2313,SC,Marlboro,34.62662,-79.6520285
2314,2314,SC,Mccormick,33.7876904286,-82.2547534286
2315,2315,SC,Newberry,34.2853414444,-81.5574133333
2316,2316,SC,Oconee,34.7506973846,-83.0474379231
2317,2317,SC,Orangeburg,33.4424249444,-80.7993047778
2318,2318,SC,Pickens,34.8254592308,-82.7244111538
2319,2319,SC,Richland,34.02001675,-80.978918725
2320,2320,SC,Saluda,33.94112425,-81.71232575
2321,2321,SC,Spartanburg,34.9442898333,-81.9552282857
2322,2322,SC,Sumter,33.931178,-80.4161784545
2323,2323,SC,Union,34.7187162,-81.5967826
2324,2324,SC,Williamsburg,33.6535464286,-79.705485
2325,2325,SC,York,34.9741534375,-81.1683303125
2326,2326,SD,Aurora,43.6777786667,-98.5539386667
2327,2327,SD,Beadle,44.4221425,-98.319151375
2328,2328,SD,Bennett,43.186188,-101.690909333
2329,2329,SD,Bon Homme,42.9660758,-97.8351462
2330,2330,SD,Brookings,44.349181,-96.75781975
2331,2331,SD,Brown,45.5730635,-98.3095853571
2332,2332,SD,Brule,43.7527135,-99.10557075
2333,2333,SD,Buffalo,44.064873,-99.251509
2334,2334,SD,Butte,44.7414852,-103.5939502
2335,2335,SD,Campbell,45.797875,-100.117048333
2336,2336,SD,Charles Mix,43.1166385,-98.48985375
2337,2337,SD,Clark,44.8449298571,-97.7521645714
2338,2338,SD,Clay,42.9175488,-97.0203604
2339,2339,SD,Codington,44.9949455714,-97.2101731429
2340,2340,SD,Corson,45.7315064545,-101.069616818
2341,2341,SD,Custer,43.7030782,-103.3135158
2342,2342,SD,Davison,43.656958,-98.1083283333
2343,2343,SD,Day,45.3494665714,-97.5551774286
2344,2344,SD,Deuel,44.7007053333,-96.6120788333
2345,2345,SD,Dewey,45.1574405556,-101.002376
2346,2346,SD,Douglas,43.3776998,-98.4308082
2347,2347,SD,Edmunds,45.453433,-99.2938982
2348,2348,SD,Fall River,43.2514426667,-103.530998333
2349,2349,SD,Faulk,45.0563446667,-99.1452951667
2350,2350,SD,Grant,45.1470017778,-96.7264668889
2351,2351,SD,Gregory,43.2133264286,-99.2024034286
2352,2352,SD,Haakon,44.2625096667,-101.561692667
2353,2353,SD,Hamlin,44.6542036667,-97.250111
2354,2354,SD,Hand,44.4664363333,-99.050323
2355,2355,SD,Hanson,43.67261,-97.760245
2356,2356,SD,Harding,45.5785595,-103.563343167
2357,2357,SD,Hughes,44.3683966667,-99.9294613333
2358,2358,SD,Hutchinson,43.3273162857,-97.7714602857
2359,2359,SD,Hyde,44.5367676667,-99.5213273333
2360,2360,SD,Jackson,43.7184084,-101.559192
2361,2361,SD,Jerauld,44.0862846667,-98.5041863333
2362,2362,SD,Jones,43.918697,-100.720228
2363,2363,SD,Kingsbury,44.38788575,-97.376616125
2364,2364,SD,Lake,44.0187508571,-97.0842877143
2365,2365,SD,Lawrence,44.4510447143,-103.750364286
2366,2366,SD,Lincoln,43.3006598571,-96.7052785714
2367,2367,SD,Lyman,43.8569962857,-99.7947535714
2368,2368,SD,Marshall,45.7352611667,-97.612166
2369,2369,SD,Mccook,43.6365736,-97.3656528
2370,2370,SD,Mcpherson,45.808836,-99.1613026667
2371,2371,SD,Meade,44.5024801429,-102.888810429
2372,2372,SD,Mellette,43.6043873333,-100.729449333
2373,2373,SD,Miner,44.01731325,-97.642973
2374,2374,SD,Minnehaha,43.6389245152,-96.7577686364
2375,2375,SD,Moody,43.968708,-96.68294025
2376,2376,SD,Pennington,44.028233125,-102.933658812
2377,2377,SD,Perkins,45.5700845,-102.477498333
2378,2378,SD,Potter,45.14267275,-99.876387
2379,2379,SD,Roberts,45.5407015556,-96.8930833333
2380,2380,SD,Sanborn,44.005714,-98.1313433333
2381,2381,SD,Shannon,43.3057172857,-102.540254
2382,2382,SD,Spink,45.0422046364,-98.349275
2383,2383,SD,Stanley,44.4501503333,-100.726293667
2384,2384,SD,Sully,44.762747,-100.0692245
2385,2385,SD,Todd,43.2378272,-100.6858122
2386,2386,SD,Tripp,43.3574937143,-99.847339
2387,2387,SD,Turner,43.32764375,-97.124391
2388,2388,SD,Union,42.741246,-96.6286914
2389,2389,SD,Walworth,45.4459256,-100.110793
2390,2390,SD,Yankton,42.9637061429,-97.3503254286
2391,2391,SD,Ziebach,45.0115193333,-101.581494333
2392,2392,TN,Anderson,36.1381345,-84.1690695
2393,2393,TN,Bedford,35.5202842857,-86.4306921429
2394,2394,TN,Benton,36.08743025,-88.0521455
2395,2395,TN,Bledsoe,35.609437,-85.210253
2396,2396,TN,Blount,35.7391081818,-83.9527663636
2397,2397,TN,Bradley,35.1871165714,-84.8564005714
2398,2398,TN,Campbell,36.423617,-84.1480294286
2399,2399,TN,Cannon,35.81888125,-86.100496
2400,2400,TN,Carroll,35.9592128462,-88.4461449231
2401,2401,TN,Carter,36.3201885,-82.1657451667
2402,2402,TN,Cheatham,36.2540964,-87.07468
2403,2403,TN,Chester,35.4608665,-88.52534175
2404,2404,TN,Claiborne,36.5192910833,-83.7060079167
2405,2405,TN,Clay,36.5501615,-85.5720525
2406,2406,TN,Cocke,35.9501262857,-83.1072774286
2407,2407,TN,Coffee,35.5047425714,-86.0915815714
2408,2408,TN,Crockett,35.8058495714,-89.1228521429
2409,2409,TN,Cumberland,35.9576015,-84.9742226667
2410,2410,TN,Davidson,36.1746898909,-86.7875336182
2411,2411,TN,Decatur,35.5867356,-88.1204938
2412,2412,TN,Dekalb,35.9965165,-85.93065775
2413,2413,TN,Dickson,36.1856715,-87.354067
2414,2414,TN,Dyer,36.0716758889,-89.4000867778
2415,2415,TN,Fayette,35.2047656364,-89.4550717273
2416,2416,TN,Fentress,36.3398806667,-84.961107
2417,2417,TN,Franklin,35.1571907,-86.0673476
2418,2418,TN,Gibson,35.9989765,-88.9337314167
2419,2419,TN,Giles,35.12139625,-86.99554625
2420,2420,TN,Grainger,36.2325055,-83.5354563333
2421,2421,TN,Greene,36.19203925,-82.878249875
2422,2422,TN,Grundy,35.34443025,-85.728337875
2423,2423,TN,Hamblen,36.216479375,-83.2669385
2424,2424,TN,Hamilton,35.1221320606,-85.2167166061
2425,2425,TN,Hancock,36.5015275,-83.168447
2426,2426,TN,Hardeman,35.1854379091,-88.9927969091
2427,2427,TN,Hardin,35.19886575,-88.241712625
2428,2428,TN,Hawkins,36.453774,-82.9407024286
2429,2429,TN,Haywood,35.5447645,-89.3077635
2430,2430,TN,Henderson,35.6166843333,-88.3566273333
2431,2431,TN,Henry,36.310388875,-88.297900625
2432,2432,TN,Hickman,35.814675125,-87.447112
2433,2433,TN,Houston,36.2923243333,-87.765157
2434,2434,TN,Humphreys,36.00917325,-87.808986
2435,2435,TN,Jackson,36.3602803333,-85.7125103333
2436,2436,TN,Jefferson,36.0665696,-83.4792734
2437,2437,TN,Johnson,36.4513482,-81.83537
2438,2438,TN,Knox,35.9845287429,-83.9516457143
2439,2439,TN,Lake,36.319772,-89.4868993333
2440,2440,TN,Lauderdale,35.7618855,-89.6338635
2441,2441,TN,Lawrence,35.150485,-87.3966422222
2442,2442,TN,Lewis,35.526554,-87.489057
2443,2443,TN,Lincoln,35.128058,-86.548469625
2444,2444,TN,Loudon,35.7409298,-84.3010558
2445,2445,TN,Macon,36.5227185,-85.9458835
2446,2446,TN,Madison,35.5974197692,-88.8355622308
2447,2447,TN,Marion,35.0853806,-85.5847476
2448,2448,TN,Marshall,35.48289125,-86.775576
2449,2449,TN,Maury,35.640388125,-87.11620475
2450,2450,TN,Mcminn,35.4084882857,-84.6170385714
2451,2451,TN,Mcnairy,35.1815639,-88.5410423
2452,2452,TN,Meigs,35.4382413333,-84.8686186667
2453,2453,TN,Monroe,35.4436808,-84.3102424
2454,2454,TN,Montgomery,36.4675196,-87.3840958
2455,2455,TN,Moore,35.282767,-86.305403
2456,2456,TN,Morgan,36.12706125,-84.59907775
2457,2457,TN,Obion,36.3579228889,-89.2057698889
2458,2458,TN,Overton,36.369504375,-85.276203375
2459,2459,TN,Perry,35.6905495,-87.8223285
2460,2460,TN,Pickett,36.552982,-85.162523
2461,2461,TN,Polk,35.0965115,-84.5214518
2462,2462,TN,Putnam,36.1541474,-85.5202143
2463,2463,TN,Rhea,35.6041795,-84.935832
2464,2464,TN,Roane,35.907313,-84.533716
2465,2465,TN,Robertson,36.50642475,-86.820597875
2466,2466,TN,Rutherford,35.8499780625,-86.419588875
2467,2467,TN,Scott,36.4336921667,-84.520517
2468,2468,TN,Sequatchie,35.2788805,-85.453486
2469,2469,TN,Sevier,35.851711375,-83.57203425
2470,2470,TN,Shelby,35.169521061,-89.9474122439
2471,2471,TN,Smith,36.2365509,-85.9404041
2472,2472,TN,Stewart,36.520409,-87.779265
2473,2473,TN,Sullivan,36.5078446154,-82.3733187692
2474,2474,TN,Sumner,36.4610104444,-86.4825614444
2475,2475,TN,Tipton,35.4752,-89.744756625
2476,2476,TN,Trousdale,36.402012,-86.143252
2477,2477,TN,Unicoi,36.0991066667,-82.4207003333
2478,2478,TN,Union,36.2850206667,-83.799506
2479,2479,TN,Van Buren,35.677816,-85.434355
2480,2480,TN,Warren,35.6757035714,-85.7642231429
2481,2481,TN,Washington,36.2828702727,-82.491978
2482,2482,TN,Wayne,35.23868,-87.8442846
2483,2483,TN,Weakley,36.292453875,-88.72623825
2484,2484,TN,White,35.87067025,-85.52847125
2485,2485,TN,Williamson,35.8974438333,-86.8572056667
2486,2486,TN,Wilson,36.16037525,-86.299211875
2487,2487,TX,Anderson,31.8148765833,-95.64979025
2488,2488,TX,Andrews,32.370377,-102.523255
2489,2489,TX,Angelina,31.2955626667,-94.6121894444
2490,2490,TX,Aransas,28.047496,-97.0825406667
2491,2491,TX,Archer,33.5904558,-98.7282386
2492,2492,TX,Armstrong,35.049184,-101.4093365
2493,2493,TX,Atascosa,28.9442521,-98.5095188
2494,2494,TX,Austin,29.8632118889,-96.3201327778
2495,2495,TX,Bailey,33.93831375,-102.8095395
2496,2496,TX,Bandera,29.7185394,-99.125173
2497,2497,TX,Bastrop,30.110287,-97.3150695
2498,2498,TX,Baylor,33.620131,-99.263681
2499,2499,TX,Bee,28.4100147778,-97.750528
2500,2500,TX,Bell,31.0321335385,-97.4769687692
2501,2501,TX,Bexar,29.39955402,-98.47839965
2502,2502,TX,Blanco,30.242591,-98.4166412
2503,2503,TX,Borden,32.743795,-101.432354
2504,2504,TX,Bosque,31.900304,-97.6469645556
2505,2505,TX,Bowie,33.4308216923,-94.3067754615
2506,2506,TX,Brazoria,29.2448528095,-95.4638213333
2507,2507,TX,Brazos,30.6403654706,-96.3379349412
2508,2508,TX,Brewster,30.1023088333,-103.366788167
2509,2509,TX,Briscoe,34.4259925,-101.1959825
2510,2510,TX,Brooks,27.123134,-98.2030525
2511,2511,TX,Brown,31.7613837778,-98.9594175556
2512,2512,TX,Burleson,30.447295,-96.5939258571
2513,2513,TX,Burnet,30.7147956,-98.1459992
2514,2514,TX,Caldwell,29.8121965714,-97.7130032857
2515,2515,TX,Calhoun,28.526711,-96.5772076
2516,2516,TX,Callahan,32.29026625,-99.29127725
2517,2517,TX,Cameron,26.1328235714,-97.5905194762
2518,2518,TX,Camp,32.993919,-94.94415
2519,2519,TX,Carson,35.3892475,-101.231889
2520,2520,TX,Cass,33.0507485455,-94.3331098182
2521,2521,TX,Castro,34.550566,-102.24554425
2522,2522,TX,Chambers,29.7711468333,-94.6115805
2523,2523,TX,Cherokee,31.8308575556,-95.1560766667
2524,2524,TX,Childress,34.4998585,-100.2148255
2525,2525,TX,Clay,33.8914502,-98.1642126
2526,2526,TX,Cochran,33.6243123333,-102.712208
2527,2527,TX,Coke,31.848752,-100.4122695
2528,2528,TX,Coleman,31.794157,-99.5033004
2529,2529,TX,Collin,33.1663883214,-96.5997698929
2530,2530,TX,Collingsworth,34.85589575,-100.17783625
2531,2531,TX,Colorado,29.6220128182,-96.5263688182
2532,2532,TX,Comal,29.8026187778,-98.2659776667
2533,2533,TX,Comanche,31.969187,-98.5312893333
2534,2534,TX,Concho,31.3733562,-99.9104444
2535,2535,TX,Cooke,33.572752375,-97.2374035
2536,2536,TX,Coryell,31.3967702308,-97.778506
2537,2537,TX,Cottle,34.0571493333,-100.271648333
2538,2538,TX,Crane,31.500553,-102.347243
2539,2539,TX,Crockett,30.798496,-101.498604
2540,2540,TX,Crosby,33.640807,-101.330196667
2541,2541,TX,Culberson,31.03912,-104.824473
2542,2542,TX,Dallam,36.2975826667,-102.707013333
2543,2543,TX,Dallas,32.7826133616,-96.749839096
2544,2544,TX,Dawson,32.7242276667,-101.927104333
2545,2545,TX,De Witt,29.0306322857,-97.3356902857
2546,2546,TX,Deaf Smith,34.9383515,-102.2566315
2547,2547,TX,Delta,33.369064,-95.6552331667
2548,2548,TX,Denton,33.1664231,-97.0984406333
2549,2549,TX,Dickens,33.581587,-100.8005935
2550,2550,TX,Dimmit,28.4870795,-99.70244725
2551,2551,TX,Donley,34.934336,-100.788485333
2552,2552,TX,Duval,27.694452,-98.5165558
2553,2553,TX,Eastland,32.306502375,-98.80758175
2554,2554,TX,Ector,31.8521540769,-102.451674923
2555,2555,TX,Edwards,29.934064,-100.181801667
2556,2556,TX,El Paso,31.7101012963,-106.318601802
2557,2557,TX,Ellis,32.3306545,-96.7997606875
2558,2558,TX,Erath,32.230816,-98.2017555
2559,2559,TX,Falls,31.24209675,-96.982061125
2560,2560,TX,Fannin,33.5229676667,-96.1537186667
2561,2561,TX,Fayette,29.9023916923,-96.8988580769
2562,2562,TX,Fisher,32.7623545,-100.32371175
2563,2563,TX,Floyd,34.0706856,-101.3468728
2564,2564,TX,Foard,33.968163,-99.641288
2565,2565,TX,Fort Bend,29.5239352857,-95.7983239524
2566,2566,TX,Franklin,33.1258023333,-95.2102296667
2567,2567,TX,Freestone,31.7409438333,-96.2220835
2568,2568,TX,Frio,28.91410625,-99.05112375
2569,2569,TX,Gaines,32.7619533333,-102.679476
2570,2570,TX,Galveston,29.3901003043,-94.9138284348
2571,2571,TX,Garza,33.180006,-101.298038
2572,2572,TX,Gillespie,30.3225448,-98.9333358
2573,2573,TX,Glasscock,31.864331,-101.49375
2574,2574,TX,Goliad,28.67679975,-97.4395185
2575,2575,TX,Gonzales,29.4486643636,-97.5444477273
2576,2576,TX,Gray,35.4303256,-100.7891288
2577,2577,TX,Grayson,33.6332984444,-96.6703792222
2578,2578,TX,Gregg,32.4778804,-94.7863716
2579,2579,TX,Grimes,30.54218925,-95.97157975
2580,2580,TX,Guadalupe,29.589923,-98.0344832222
2581,2581,TX,Hale,34.0527397143,-101.804987
2582,2582,TX,Hall,34.5821755,-100.70247275
2583,2583,TX,Hamilton,31.7411315,-98.15097975
2584,2584,TX,Hansford,36.2448556667,-101.319489333
2585,2585,TX,Hardeman,34.2932795,-99.702157
2586,2586,TX,Hardin,30.3329332222,-94.427799
2587,2587,TX,Harris,29.804556618,-95.4017753391
2588,2588,TX,Harrison,32.5506121818,-94.3108208182
2589,2589,TX,Hartley,35.788738,-102.361479
2590,2590,TX,Haskell,33.234194,-99.8055445
2591,2591,TX,Hays,30.0577255714,-97.9857414286
2592,2592,TX,Hemphill,35.904503,-100.384093
2593,2593,TX,Henderson,32.2153373333,-95.7627018889
2594,2594,TX,Hidalgo,26.2788202857,-98.1789113571
2595,2595,TX,Hill,31.9767995333,-97.0874612667
2596,2596,TX,Hockley,33.626086,-102.327790875
2597,2597,TX,Hood,32.4323803333,-97.8573165
2598,2598,TX,Hopkins,33.1521924444,-95.6238546667
2599,2599,TX,Houston,31.3056911667,-95.3759505
2600,2600,TX,Howard,32.2680652,-101.4309112
2601,2601,TX,Hudspeth,31.47634075,-105.38968675
2602,2602,TX,Hunt,33.1511315385,-96.0736048462
2603,2603,TX,Hutchinson,35.703772,-101.5366134
2604,2604,TX,Irion,31.245514,-101.000359
2605,2605,TX,Jack,33.16830775,-98.2225475
2606,2606,TX,Jackson,28.915858,-96.5532767143
2607,2607,TX,Jasper,30.6729636667,-93.949301
2608,2608,TX,Jeff Davis,30.758682,-104.209994
2609,2609,TX,Jefferson,30.0128686538,-94.1337631154
2610,2610,TX,Jim Hogg,27.071004,-98.689522
2611,2611,TX,Jim Wells,27.717556,-98.0298243333
2612,2612,TX,Johnson,32.4025971667,-97.3066730833
2613,2613,TX,Jones,32.7766733333,-99.8472133333
2614,2614,TX,Karnes,28.947947875,-97.89151825
2615,2615,TX,Kaufman,32.5572537,-96.3084971
2616,2616,TX,Kendall,29.9315442,-98.6595098
2617,2617,TX,Kenedy,27.169633,-97.702801
2618,2618,TX,Kent,33.260668,-100.71021
2619,2619,TX,Kerr,30.046238,-99.22669
2620,2620,TX,Kimble,30.4981866667,-99.731637
2621,2621,TX,King,33.6166475,-100.2548085
2622,2622,TX,Kinney,29.299888,-100.421055
